12 50.	Reflectivity of 4 layers of 60um Teflon (M.Janecek, "Reflectitvity spectra for commonly used reflectors").
150. 0.905192
200. 0.905192
250. 0.905192
300. 0.936795
350. 0.950339
400. 0.952596
450. 0.941309
500. 0.934537
550. 0.918736
600. 0.889391
650. 0.861174
700. 0.829571
750. 0.793454
800. 0.755079
